"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
1.54977574412791e-38,0.659121713806598,0.502,0.353,4.29582338514815e-34,"EMC8"
6.4488549131917e-21,0.659119532088288,0.387,0.281,1.78755809338761e-16,"TRMT6"
3.48176693583946e-18,0.658733160545469,0.315,0.224,9.65110976945339e-14,"C6orf136"
1.07939582756951e-68,0.658555979687928,0.773,0.641,2.99197729443992e-64,"POP7"
8.12389594201722e-28,0.657863362860856,0.344,0.222,2.25186271616775e-23,"TXLNA"
2.20284554967535e-33,0.657721095852448,0.401,0.261,6.10606757914511e-29,"SPEN"
5.45142281150787e-65,0.657113481299334,0.811,0.702,1.51107988912187e-60,"PSMA4"
2.77471841922934e-32,0.656907352674086,0.32,0.194,7.69124198626182e-28,"STK32C"
3.52840789822375e-76,0.656745488429744,0.793,0.653,9.7803938530864e-72,"ARPC5L"
1.75706687984691e-22,0.656389346949485,0.497,0.388,4.87041368424766e-18,"HMGCS1"
4.64470706087426e-35,0.656173472231303,0.52,0.381,1.28746635020374e-30,"PCYT2"
1.89301954323192e-49,0.654827766758837,0.643,0.486,5.24726087188455e-45,"ACTL6A"
5.86030899642318e-34,0.654089652458199,0.529,0.393,1.62441905071854e-29,"SPTBN1"
2.31178569485524e-66,0.653679848831115,0.689,0.509,6.40803876756924e-62,"REEP3"
2.20502864483799e-26,0.65365317670731,0.415,0.293,6.11211890062641e-22,"ANKRD39"
1.11470254152635e-71,0.653182463178918,0.804,0.654,3.0898439748569e-67,"GTF3C6"
5.45549060221476e-28,0.652807740044598,0.26,0.152,1.51220744002791e-23,"C11orf80"
2.00126506792587e-62,0.652719538265678,0.754,0.632,5.54730664178373e-58,"LSR"
4.22083337570518e-93,0.652034049410843,0.84,0.707,1.16997280341172e-88,"ECHS1"
8.57602804856351e-40,0.651959983396671,0.619,0.469,2.37718921478132e-35,"UBE2J2"
6.7236533219482e-20,0.651902547862497,0.378,0.282,1.86372946431082e-15,"BDH1"
4.09644588503926e-62,0.651674212743925,0.799,0.666,1.13549383487403e-57,"PSMA3"
2.1533568003381e-27,0.65100607328701,0.375,0.254,5.96888971485717e-23,"CTCF"
6.36919680806528e-28,0.650610006298155,0.482,0.364,1.76547766322762e-23,"NAE1"
2.76256700120556e-63,0.650545331652503,0.901,0.815,7.65755947064168e-59,"PGK1"
4.8853205175278e-32,0.650224710574795,0.498,0.366,1.35416199425353e-27,"RMND5B"
2.06505883809821e-72,0.650182736377776,0.808,0.705,5.72413659332443e-68,"HNRNPR"
6.69836735170694e-40,0.650062767219323,0.615,0.477,1.85672044621965e-35,"NOLC1"
1.32386282821814e-57,0.649023438620966,0.764,0.651,3.66961537353787e-53,"THRAP3"
2.64727544215698e-154,0.649001361201496,0.977,0.928,7.33798279811493e-150,"TPI1"
8.84249287443554e-63,0.648941994033143,0.731,0.559,2.45105059986479e-58,"CYB5R3"
8.04417389387142e-33,0.648806068376635,0.523,0.383,2.22976456164222e-28,"UBL7"
3.43258261296316e-30,0.647822246814849,0.514,0.379,9.51477574487257e-26,"MRPL2"
1.08033239577338e-54,0.647616984805719,0.641,0.441,2.99457336784424e-50,"UQCRHL"
6.02173713110108e-60,0.646996828013278,0.841,0.754,1.66916531536991e-55,"HEBP2"
8.00492402976504e-28,0.64640926352847,0.319,0.2,2.21888489181057e-23,"AP1B1"
4.06414453658767e-32,0.646371146799121,0.737,0.667,1.12654022409674e-27,"CNIH4"
2.17985790680966e-14,0.646230371416711,0.256,0.18,6.0423481318857e-10,"RPP40"
2.23606573170782e-20,0.645783780222852,0.285,0.189,6.19815060172091e-16,"TCHP"
4.55235108132662e-50,0.645316613677568,0.694,0.554,1.26186619623292e-45,"PSMD7"
1.21818663589785e-25,0.645249469602635,0.452,0.334,3.37669153604526e-21,"TMEM138"
1.77826802914311e-17,0.644124868170846,0.401,0.319,4.92918114998179e-13,"PXMP2"
4.27597731669731e-51,0.643876381625278,0.491,0.301,1.18525815241533e-46,"FADS2"
1.53228440674852e-68,0.6430423290909,0.57,0.356,4.24733914706623e-64,"EGLN3"
6.92749746053968e-21,0.642197873258263,0.484,0.376,1.92023302108699e-16,"AHI1"
2.33397005620064e-15,0.6416096166096,0.396,0.303,6.46953159878254e-11,"DEDD"
4.74333871803976e-28,0.640438710472547,0.34,0.22,1.31480605925344e-23,"CDC42BPB"
3.71828045811754e-27,0.639454972724184,0.306,0.19,1.0306701601856e-22,"TNPO2"
1.85941038057555e-59,0.639192112846033,0.807,0.7,5.15409963391735e-55,"CLTB"
3.36803670371799e-34,0.638960008040734,0.488,0.343,9.33586093903589e-30,"PPP4R3A"
9.53736556313686e-43,0.638740138254356,0.529,0.367,2.64366236044591e-38,"FBXO22"
8.58002614881349e-26,0.638518519804459,0.357,0.238,2.37829744818961e-21,"UBR4"
3.5369111506583e-32,0.638492250077993,0.542,0.402,9.80396401850973e-28,"FUCA2"
1.76219835494207e-24,0.638220416915483,0.363,0.247,4.88463762006392e-20,"CDK11B"
5.15837498844198e-30,0.63811747583188,0.344,0.215,1.42984996304623e-25,"GCFC2"
1.57583072133182e-39,0.637703408909072,0.757,0.643,4.36804517645968e-35,"FDFT1"
3.47407849270499e-37,0.637325694139855,0.542,0.395,9.62979817392896e-33,"CCDC137"
1.46063193253147e-104,0.63641389363653,0.878,0.789,4.04872565378398e-100,"RAD23A"
1.55578847159816e-68,0.636229068812647,0.866,0.792,4.31249006442294e-64,"TMED9"
2.69494013902155e-61,0.636142224191937,0.767,0.621,7.47010457135383e-57,"PSMD2"
5.34589096618772e-25,0.635563093633555,0.506,0.387,1.48182751691757e-20,"ACTR6"
1.06921291354081e-56,0.634667147915535,0.779,0.646,2.96375127504376e-52,"TRAPPC3"
1.72156342634887e-13,0.634537165950319,0.288,0.211,4.77200166149643e-09,"DLG3"
5.42440653715503e-204,0.634318678960622,0.98,0.927,1.503591248034e-199,"PSMA7"
2.85171689076425e-34,0.634224313708879,0.407,0.26,7.90467404950942e-30,"MYO10"
6.40964085085019e-23,0.633799367179498,0.355,0.242,1.77668834744716e-18,"TRIP10"
5.4309793409637e-25,0.633476683817035,0.383,0.264,1.50541316352173e-20,"TSSC1"
6.42936368722937e-24,0.633399475341466,0.315,0.205,1.78215532046311e-19,"LDLRAP1"
4.64731516401635e-29,0.632463827851399,0.279,0.165,1.28818929031369e-24,"AGPAT5"
4.62589951046735e-17,0.632182437061289,0.265,0.179,1.28225308530644e-12,"AGBL5"
1.30806648244814e-82,0.632014302709912,0.824,0.682,3.625829482698e-78,"COX20"
3.47704662440787e-45,0.63201016485489,0.659,0.542,9.63802553819619e-41,"HNRNPD"
1.03774830336583e-45,0.631423304956731,0.682,0.526,2.87653452209973e-41,"RUVBL2"
7.55651924710586e-23,0.631219352488869,0.429,0.318,2.09459157010527e-18,"STK19"
2.37314603979247e-87,0.631145658802124,0.842,0.749,6.57812350770074e-83,"GTF2A2"
8.22886229828757e-41,0.630770382210014,0.597,0.44,2.28095834046233e-36,"ABCF1"
5.96560064792842e-15,0.630766542518171,0.353,0.262,1.65360484359928e-10,"GPN1"
1.619589617569e-40,0.629944717617538,0.615,0.47,4.48934046093952e-36,"MBD4"
2.397450574434e-38,0.629494649528732,0.596,0.451,6.6454932472736e-34,"FBXO9"
1.07613632659477e-45,0.629207819657726,0.664,0.509,2.98294228368805e-41,"C20orf27"
5.44042505147389e-167,0.628878372014448,0.993,0.968,1.50803142001805e-162,"PFN1"
3.59376555530632e-56,0.628865335204457,0.737,0.608,9.96155874275359e-52,"RBBP7"
4.1024433851853e-42,0.628519854960986,0.583,0.432,1.13715628193951e-37,"ANAPC15"
7.21148376374254e-27,0.62806774443612,0.349,0.234,1.9989511844718e-22,"DLAT"
3.78118160830064e-45,0.628040537018637,0.712,0.588,1.04810573000485e-40,"SNRNP25"
4.70074682409685e-57,0.627745438601441,0.691,0.54,1.30300001217141e-52,"HDGF"
1.65687074797355e-23,0.627720905121334,0.263,0.163,4.5926800263079e-19,"CENPT"
1.24209444289046e-45,0.627655545062406,0.731,0.602,3.44296158624806e-41,"RBBP4"
3.39333076352022e-22,0.626720944600176,0.277,0.177,9.40597354340171e-18,"GBF1"
4.00381260852167e-39,0.625757491735523,0.438,0.277,1.10981681695612e-34,"SLC25A13"
3.65936605222779e-24,0.625343569182292,0.556,0.427,1.01433967601702e-19,"CDC42EP1"
3.70271780854665e-23,0.625223435222385,0.364,0.257,1.02635634935105e-18,"TBC1D8"
1.3833528697983e-34,0.625188559604379,0.303,0.172,3.83451581979391e-30,"PFKP"
1.87262477010068e-49,0.624880562978982,0.665,0.516,5.19072860024208e-45,"ZFR"
1.13991924506597e-82,0.624326516856995,0.825,0.667,3.15974215539837e-78,"DDOST"
2.58821090135238e-24,0.623418855046113,0.29,0.184,7.17426179745866e-20,"MEX3A"
2.45922624357865e-78,0.622517058663666,0.898,0.862,6.81672922457566e-74,"KTN1"
4.05280389265328e-24,0.622215245966306,0.346,0.233,1.12339671100456e-19,"ALKBH3"
5.64049822377062e-37,0.622140729643153,0.455,0.3,1.56348970264698e-32,"MAP4K5"
6.55848695102273e-30,0.62170126259733,0.417,0.289,1.81794699795399e-25,"TAF3"
2.24995766900918e-44,0.621663081068307,0.66,0.525,6.23665766272653e-40,"PSMG3"
2.89642121549347e-50,0.621275301550685,0.733,0.594,8.02858996722636e-46,"NELFE"
1.13324224582187e-19,0.621056779236826,0.332,0.232,3.14123418119363e-15,"APEX2"
3.93487200225623e-164,0.620926725049791,0.995,0.989,1.0907071703054e-159,"GAPDH"
5.68059172966734e-56,0.620879120006172,0.71,0.541,1.57460322154649e-51,"EIF4E2"
6.352442139998e-48,0.62083120479356,0.659,0.512,1.76083343678605e-43,"SNX5"
2.66603047789193e-48,0.620769545815198,0.671,0.523,7.38996988166865e-44,"BAZ1A"
2.17857280776566e-22,0.620524094102655,0.334,0.224,6.03878596584564e-18,"MSL3"
1.57536527230064e-60,0.620124290588546,0.822,0.721,4.36675499829015e-56,"SEPT7"
2.16605833184427e-27,0.619972378935415,0.488,0.361,6.00409709003914e-23,"DR1"
8.09949707382091e-29,0.619681721903229,0.479,0.351,2.24509959389242e-24,"IWS1"
8.18819132412398e-18,0.619611843469042,0.271,0.181,2.26968475313393e-13,"NIN"
5.31125143767883e-20,0.619565034913202,0.28,0.184,1.47222578601019e-15,"TAZ"
1.29217033148329e-33,0.619527968202405,0.763,0.674,3.58176694183853e-29,"MT-ND6"
6.56554322000442e-69,0.618775206349757,0.788,0.653,1.81990292515303e-64,"TRA2B"
1.07743866498484e-142,0.61854708254213,0.957,0.904,2.98655223547149e-138,"P4HB"
4.06299766635351e-23,0.618472944100058,0.438,0.318,1.12622232313653e-18,"NFKBIB"
3.93520425815064e-95,0.61845829229998,0.932,0.873,1.09079926831678e-90,"BANF1"
1.20377282787418e-23,0.618393707357446,0.322,0.211,3.33673790158443e-19,"TIMM8A"
1.54684014821956e-83,0.618349614571581,0.9,0.827,4.2876862068498e-79,"PAFAH1B3"
6.5410620947514e-78,0.61752606147263,0.981,0.969,1.81311700204414e-73,"CALM2"
1.45824414984482e-25,0.617512830884806,0.512,0.392,4.04210695895486e-21,"ZNF326"
7.34323031433494e-21,0.616866369804765,0.266,0.17,2.0354700108305e-16,"HENMT1"
1.75570930335997e-55,0.616419420017003,0.712,0.559,4.86665061798351e-51,"ZFYVE21"
3.11636379861524e-33,0.616145168948048,0.559,0.432,8.63824881338158e-29,"PRPF38A"
8.28893368512167e-18,0.616116299463804,0.397,0.302,2.29760952817888e-13,"IFI27L1"
5.65352771420899e-23,0.615957743247058,0.304,0.197,1.56710134710159e-18,"ZC3H18"
8.26144682021952e-29,0.6152341426531,0.308,0.188,2.28999044409665e-24,"TP53I3"
4.75977144784707e-27,0.613411764355364,0.346,0.226,1.31936104762873e-22,"KDM1A"
3.9602519355631e-18,0.612383701689068,0.393,0.296,1.09774223401873e-13,"FARSB"
1.08479977089747e-27,0.612210952455984,0.631,0.518,3.00695648495069e-23,"WDR33"
2.99522166520355e-15,0.612114157813121,0.384,0.294,8.30245493377772e-11,"HCG18"
3.21401373242851e-28,0.611088834563355,0.319,0.2,8.90892466491859e-24,"SIN3B"
1.62755504165191e-21,0.610962999445801,0.445,0.329,4.51141981995494e-17,"TMEM97"
3.14939762956975e-31,0.61083556536635,0.366,0.231,8.72981528940439e-27,"PDK3"
7.44693076677288e-48,0.609547688039322,0.723,0.597,2.06421473924177e-43,"MESDC2"
6.53279843024244e-28,0.609371251264334,0.464,0.331,1.8108263968789e-23,"VTA1"
9.11544192476638e-35,0.609348987493745,0.523,0.371,2.52670934712599e-30,"SZRD1"
2.90199648800034e-21,0.609115201190795,0.395,0.289,8.04404406508815e-17,"CLASRP"
8.97181521044556e-25,0.608935551681337,0.381,0.265,2.4868974581834e-20,"BEX2"
4.61726052673635e-32,0.608791758183278,0.325,0.194,1.27985844540605e-27,"PTPN14"
1.60112559920693e-38,0.608439839731885,0.506,0.35,4.43816004844168e-34,"CCNB1IP1"
4.76114008389025e-30,0.607943337554411,0.496,0.355,1.31974041985354e-25,"SGTA"
1.70773725180595e-35,0.607794789196937,0.557,0.422,4.73367688828093e-31,"DHCR7"
1.21288163046856e-21,0.607785896737048,0.305,0.203,3.36198659149581e-17,"RAB32"
1.41570473778432e-19,0.60720267406364,0.426,0.322,3.92419196266435e-15,"GNPTAB"
1.09400760996404e-62,0.606802223025191,0.688,0.501,3.03247969405932e-58,"CDC123"
6.12107470237802e-31,0.606485146998955,0.543,0.407,1.69670069675216e-26,"HBS1L"
2.02586998149231e-108,0.606241482400312,0.942,0.893,5.61550900169853e-104,"TPM3"
1.15129354800645e-121,0.606106214436967,0.946,0.87,3.19127058571908e-117,"YWHAQ"
1.9885502659061e-40,0.605980986503594,0.677,0.544,5.51206248206513e-36,"PRKRA"
2.18108173599446e-97,0.605716571332297,0.912,0.846,6.04574046400306e-93,"RBM8A"
1.19966207378327e-31,0.605128722912013,0.507,0.367,3.32534330231984e-27,"DICER1"
1.81840827431353e-32,0.604874352314992,0.301,0.174,5.04044589556967e-28,"SLC7A1"
5.36598365062757e-74,0.604348409493296,0.834,0.724,1.48739700811746e-69,"XRCC5"
3.85827038802869e-83,0.603650802073625,0.861,0.737,1.06947396885767e-78,"CACYBP"
3.57316807380289e-24,0.603493542662483,0.439,0.32,9.90446458377422e-20,"MIIP"
2.95967965732118e-50,0.603319656732063,0.752,0.616,8.20393604212857e-46,"RALA"
7.32814682604255e-85,0.601481364610781,0.805,0.628,2.03128901871074e-80,"HDAC2"
4.14173627826539e-34,0.60068901303731,0.645,0.525,1.14804787897238e-29,"COPS8"
4.09434920603441e-44,0.600619401857786,0.721,0.595,1.13491265642068e-39,"PSMC1"
2.23253423621133e-40,0.600591628157718,0.379,0.226,6.18836164935419e-36,"TMEM107"
4.15791298472661e-27,0.600532778096843,0.528,0.406,1.15253190023637e-22,"AP3D1"
6.59566001756288e-43,0.600460200590902,0.583,0.417,1.82825100026825e-38,"GALE"
9.64306366557981e-22,0.600408665527304,0.271,0.173,2.67296081746207e-17,"HNRNPUL2"
9.79708172796181e-63,0.600271722189017,0.807,0.707,2.71565308417373e-58,"DCTPP1"
3.81660417825179e-39,0.599904321491394,0.446,0.287,1.05792451216961e-34,"NT5DC2"
2.50676355069453e-26,0.59922054661467,0.412,0.29,6.94849788617017e-22,"CPTP"
2.45346377524726e-46,0.599090654653908,0.606,0.438,6.80075623860787e-42,"GSK3B"
3.91865952645034e-18,0.598928206654787,0.276,0.187,1.08621323413677e-13,"NAT14"
2.68082670401177e-24,0.598016275218655,0.415,0.294,7.43098354085021e-20,"YARS"
2.43040723893216e-33,0.597311092221497,0.633,0.511,6.73684582559604e-29,"HES4"
5.97958832846608e-09,0.597238944677299,0.305,0.246,0.000165748208876751,"CTSC"
1.51841819882575e-12,0.596680058911341,0.367,0.293,4.20890340532508e-08,"SC5D"
1.70663772257545e-74,0.596568491890207,0.86,0.759,4.73062910320689e-70,"CDC37"
1.33346166739694e-46,0.596363242254319,0.588,0.419,3.69622239585757e-42,"MYCBP2"
9.34100369761476e-24,0.595888063575026,0.47,0.351,2.58923281494184e-19,"LRRC47"
7.56940882564889e-108,0.595484891774459,0.911,0.844,2.09816443238162e-103,"UBE2I"
3.89403713856153e-28,0.595362982807595,0.372,0.247,1.07938815443787e-23,"RCC2"
6.56850741349073e-48,0.595100289834469,0.897,0.831,1.82072456994549e-43,"TPM1"
7.34840130932106e-90,0.594495089630763,0.895,0.775,2.03690335893071e-85,"PSME2"
6.73291102693873e-65,0.594316765296035,0.838,0.731,1.86629560755715e-60,"RPN1"
2.70093121940692e-17,0.594091949808271,0.281,0.191,7.48671124707404e-13,"RNF220"
1.9355816771694e-24,0.593984190114805,0.345,0.235,5.36523885094586e-20,"ANKRD36C"
2.55032260076348e-100,0.593962947877925,0.892,0.777,7.06923921705629e-96,"HMGN3"
4.88671996148628e-42,0.593950681808517,0.638,0.511,1.35454990612438e-37,"BRD4"
5.08555638692689e-59,0.593601561532198,0.739,0.592,1.40966537489226e-54,"IQGAP1"
1.51703245588347e-15,0.593524066573037,0.36,0.272,4.20506226446338e-11,"RHPN2"
6.19379869372371e-54,0.592064442850797,0.891,0.862,1.71685905991327e-49,"TMED10"
6.37175883974721e-22,0.591883557570202,0.375,0.266,1.76618783278953e-17,"TDP2"
3.49567534259098e-42,0.591746031380394,0.62,0.47,9.68966248212794e-38,"LSM6"
1.34503834973765e-43,0.591546678662741,0.697,0.555,3.72831180163779e-39,"UBE2A"
3.66088424339874e-66,0.590983932558208,0.871,0.773,1.0147605034277e-61,"UQCRFS1"
4.63964007788467e-39,0.590639487448066,0.558,0.408,1.28606183318885e-34,"VPS36"
1.05110112873749e-12,0.590462858198619,0.257,0.187,2.91354721874745e-08,"CBLB"
4.27826963094857e-19,0.590363948704808,0.31,0.213,1.18589355900263e-14,"EPS8"
2.27269890541071e-24,0.590050033210153,0.346,0.233,6.29969409590795e-20,"CNOT1"
1.90683870965582e-13,0.589993695085417,0.3,0.222,5.28556621929497e-09,"XPNPEP1"
9.02965843972118e-27,0.589248260804881,0.459,0.334,2.50293102290631e-22,"NFYC"
4.08821379984864e-39,0.589078586731346,0.695,0.56,1.13321198318004e-34,"AHSA1"
8.7383196504248e-51,0.588598246480703,0.788,0.686,2.42217482390125e-46,"MDH1"
2.85156168334987e-41,0.588500667397494,0.667,0.514,7.90424383007749e-37,"EPN1"
1.88932516194547e-27,0.58825713618946,0.325,0.207,5.23702041639665e-23,"NUP50"
7.5863462787073e-26,0.587904446868553,0.266,0.16,2.10285932499488e-21,"FAM98B"
7.82031354065965e-106,0.587650083630908,0.93,0.842,2.16771271033545e-101,"PDIA6"
8.50351047613376e-22,0.587644383391323,0.33,0.223,2.35708806887952e-17,"MCMBP"
5.03160680004976e-27,0.587537047702674,0.683,0.58,1.39471108890579e-22,"FAM210B"
8.12022007350593e-41,0.587262552521491,0.642,0.488,2.25084380217511e-36,"ISG20"
1.13740839010361e-79,0.586783244845988,0.864,0.76,3.15278231652819e-75,"ADRM1"
2.64228238765553e-34,0.585774158453954,0.523,0.386,7.32414255034236e-30,"CDKN1A"
1.87329036136278e-52,0.585116209910898,0.823,0.73,5.19257355266149e-48,"TOP1"
3.55924437867575e-21,0.585074964123637,0.473,0.366,9.86586949325131e-17,"MGAT1"
4.64688878449056e-79,0.584809542951055,0.844,0.752,1.28807110217294e-74,"PAPOLA"
7.07160369328839e-18,0.584613468714031,0.338,0.244,1.96017782774261e-13,"RNF8"
6.73006959099567e-15,0.584216124576889,0.268,0.188,1.86550798992809e-10,"CASP8"
5.22589113146428e-32,0.583691658117629,0.392,0.251,1.44856476273058e-27,"KLF5"
2.0400485550317e-47,0.583339526255086,0.758,0.639,5.65481058969237e-43,"ACTN4"
2.8654893120826e-24,0.583101897411795,0.387,0.268,7.94284982416175e-20,"DNM2"
5.00954120035565e-98,0.582679249328994,0.969,0.942,1.38859472532658e-93,"HMGN1"
1.31863349527375e-29,0.582337220291551,0.448,0.318,3.65512018554931e-25,"TUBA4A"
1.39929630125371e-29,0.581761564379012,0.4,0.267,3.87870941744515e-25,"CTB-50L17.10"
1.39744048275108e-57,0.581652872573279,0.752,0.628,3.87356527413772e-53,"MRPL11"
1.11947974678629e-31,0.581462133598945,0.536,0.403,3.10308591011693e-27,"PRRG4"
3.33621505921795e-31,0.58126821891538,0.493,0.365,9.24765452264624e-27,"RIF1"
4.89378168507735e-16,0.580647048560336,0.338,0.247,1.35650734528659e-11,"TNFAIP2"
9.73791719324923e-25,0.580629434661342,0.389,0.267,2.69925326679675e-20,"COPS7B"
1.20840469499654e-17,0.58031028594753,0.272,0.186,3.34957697406092e-13,"FSCN1"
1.43735866036328e-24,0.580273674132841,0.306,0.195,3.98421447066097e-20,"MKNK1"
7.2596702345127e-23,0.579209858221997,0.314,0.205,2.01230799230457e-18,"SCMH1"
5.6109047350821e-33,0.57908833171388,0.598,0.475,1.55528668351741e-28,"CNPY3"
1.17728968288122e-14,0.578491926374395,0.287,0.205,3.26332927197845e-10,"CPSF3"
1.02897065791942e-68,0.578303849096061,0.85,0.757,2.85220376668684e-64,"NUDC"
1.4799124798609e-31,0.578126876876681,0.536,0.39,4.10216940292643e-27,"TMED5"
1.99714107645148e-39,0.577896011692218,0.495,0.332,5.53587534981586e-35,"CXADR"
4.52026058664557e-16,0.577514060807685,0.529,0.446,1.25297103201229e-11,"MAGOHB"
1.27135182062123e-37,0.577485262985627,0.53,0.37,3.52406011157998e-33,"NDUFAF4"
1.17534134199918e-14,0.57738619120448,0.332,0.246,3.25792866588753e-10,"WRAP73"
4.49733984837766e-20,0.576708932559377,0.38,0.28,1.2466176325718e-15,"RAB30-AS1"
9.63546670575721e-19,0.576281993483117,0.358,0.256,2.67085501616884e-14,"ANKRD54"
4.67127324985856e-43,0.575931792890323,0.724,0.573,1.29483023212829e-38,"TC2N"
1.17470706244508e-33,0.575894904864113,0.342,0.207,3.25617050639152e-29,"ENC1"
4.23535214860057e-35,0.575668769664119,0.65,0.53,1.17399726207059e-30,"SNW1"
3.79175120025396e-33,0.575562472451955,0.541,0.395,1.0510355151984e-28,"GLRX2"
5.11362953750955e-24,0.574805170190834,0.469,0.356,1.41744697150227e-19,"ANKRD11"
1.98250744471137e-44,0.574032582562401,0.459,0.278,5.49531238599544e-40,"HOXC10"
6.30257895506748e-42,0.573922682031352,0.796,0.744,1.74701186055516e-37,"LSM3"
8.58803591958413e-33,0.573364650883915,0.419,0.276,2.38051767654953e-28,"LHPP"
2.16724861145826e-60,0.572534659413494,0.834,0.725,6.00739642610115e-56,"FAAP20"
6.17584713312195e-13,0.571967114306254,0.25,0.178,1.71188306683007e-08,"CADM4"
6.07972754031672e-22,0.571447923146185,0.306,0.202,1.68523967690039e-17,"SF3B3"
8.98480458719567e-24,0.571442805307112,0.488,0.37,2.49049798352477e-19,"GSTZ1"
2.85273830863572e-45,0.571426333190818,0.752,0.626,7.90750531770735e-41,"RP11-532F12.5"
2.52414817233794e-27,0.571097946237535,0.257,0.148,6.99668631890354e-23,"FAT1"
1.24738128785626e-48,0.570985414373886,0.403,0.227,3.45761619180877e-44,"CDCP1"
2.04581669881051e-21,0.570300253195234,0.481,0.379,5.67079930743287e-17,"SPATS2"
2.23736800883258e-24,0.570290673497615,0.448,0.327,6.20176038368304e-20,"KIAA1217"
5.04599943495788e-43,0.56995510083794,0.599,0.437,1.39870058337597e-38,"LAPTM4B"
1.13705137041657e-20,0.568508005786025,0.469,0.361,3.1517926936577e-16,"ELF2"
2.74000925550041e-18,0.568503306081434,0.363,0.265,7.59503165532158e-14,"DOHH"
1.09708497701298e-23,0.568002218715578,0.342,0.227,3.04100984778227e-19,"CHD8"
