"orig.ident","seurat_clusters","malignant_state","Basal_score","LumProg_score","MatureLum_score","EMT_score","Cycling_score"
"CID3921","22","Luminal Progenitor-like",-0.120262623650796,0.244641840464537,-0.22340168819064,-0.218451602131155,-0.216041274639347
"CID3921","22","Luminal Progenitor-like",-0.121487776799912,0.707181865852129,-0.658532333909837,0.0982102686959399,-0.210552250467254
"CID3921","22","Luminal Progenitor-like",-0.101108661352085,0.400774051620868,-0.0372078176823788,0.0333950400054495,-0.183052850006174
"CID3921","22","EMT/Mesenchymal",-0.00228805310814685,0.151753605177403,-0.470307987803665,0.187726990254292,-0.225895626298703
"CID3921","22","Luminal Progenitor-like",-0.116389301770577,-0.0034174236893304,-0.302687312185659,-0.193892692788732,-0.240935366706503
"CID3921","22","Luminal Progenitor-like",-0.00823663602598367,0.481460991999653,-0.137978436946208,0.00942289275747732,-0.205016275045957
"CID3921","22","Luminal Progenitor-like",0.0472201127278184,0.372269507952004,0.155763848515649,-0.0976939981156267,-0.265105425202943
"CID3921","22","Luminal Progenitor-like",-0.0582924258585338,0.137997070825058,-0.220005608029864,0.0140921568379306,-0.151118483829169
"CID3921","22","Luminal Progenitor-like",-0.0742006832500807,0.408011909263758,-0.587520696812583,-0.138667456305678,-0.196683395832811
"CID3921","22","Luminal Progenitor-like",0.168417848394952,0.767448658639178,-0.716312400549032,0.412430588870285,-0.119730741430115
"CID3921","22","Mature Luminal-like",-0.0918040807222296,-0.0616129778990812,0.196376789493615,-0.196530172565212,-0.207953632630502
"CID3921","22","Luminal Progenitor-like",-0.115126124029679,0.389809318928567,-0.502692767880806,-0.0118800554056459,-0.196000541521345
"CID3921","22","Luminal Progenitor-like",-0.1128103441116,0.200829040998116,-0.0193243755584973,-0.153608152250398,-0.209672608816461
"CID3921","22","Luminal Progenitor-like",-0.0485147588560377,0.424836022552511,-0.38316156955425,0.0407638003418767,-0.18300744189053
"CID3921","22","Luminal Progenitor-like",-0.0500588333652238,0.136101526122074,-0.51034413161339,-0.185095263451543,-0.221606002878801
"CID3921","22","Luminal Progenitor-like",-0.081504826747189,0.753442250256255,-0.506292305224086,0.344792799471744,-0.142367384671805
